485
,496
,515
,518
,520
,514
,522
,595
,609
,368
,186
,471
,512
,522
,531
,530
,535
,535
,547
,563
,569
,580
,577
,567
,554
,551
,530
,539
,549
,546
,527
,532
,537
,542
,544
,541
,539
,539
,538
,527
,506
,497
,492
,489
,539
,532
,525
,531
,527
,579
,600
,505
,186
,368
,488
,511
,514
,521
,525
,528
,539
,546
,556
,566
,575
,566
,555
,533
,510
,494
,485
,480
,487
,488
,490
,488
,496
,491
,498
,500
,494
,501
,495
,496
,487
,480
,508
,524
,531
,528
,535
,560
,632
,615
,277
,354
,524
,561
,565
,578
,580
,584
,596
,605
,618
,639
,643
,637
,624
,603
,571
,547
,538
,529
,531
,530
,527
,526
,526
,529
,530
,526
,532
,528
,535
,523
,527
,513
,510
,524
,538
,545
,543
,543
,565
,633
,624
,298
,336
,523
,563
,571
,580
,581
,591
,595
,607
,614
,629
,641
,631
,625
,605
,576
,558
,547
,546
,542
,549
,544
,550
,554
,557
,560
,566
,557
,367
,295
,320
,331
,349
,362
,357
,365
,407
,431
,446
,462
,470
,514
,584
,555
,206
,332
,508
,549
,556
,572
,577
,593
,596
,602
,617
,633
,648
,642
,630
,618
,587
,572
,558
,552
,544
,552
,546
,551
,556
,552
,563
,561
,562
,562
,569
,571
,577
,577
,578
,577
,572
,555
,556
,578
,595
,594
,593
,592
,638
,693
,576
,231
,479
,573
,597
,607
,611
,607
,619
,612
,620
,627
,636
,625
,630
,607
,596
,552
,544
,515
,503
,502
,503
,497
,498
,502
,495
,491
,484
,464
,485
,464
,460
,466
,474
,458
,457
,464
,439
,438
,467
,485
,484
,479
,483
,556
,578
,460
,186
,393
,499
,528
,534
,546
,540
,558
,553
,575
,586
,605
,615
,606
,602
,555
,537
,523
,501
,497
,508
,508
,513
,510
,508
,510
,483
,515
,489
,504
,496
,487
,502
,485
,496
,489
,485
,461
,459
,449
,442
,471
,478
,482
,482
,476
,573
,597
,375
,186
,448
,502
,508
,538
,530
,546
,543
,562
,573
,587
,600
,597
,594
,572
,537
,526
,508
,500
,506
,494
,506
,511
,509
,516
,507
,515
,507
,517
,526
,524
,518
,530
,534
,533
,540
,534
,538
,540
,534
,518
,554
,557
,565
,570
,570
,594
,655
,662
,321
,368
,553
,583
,595
,612
,611
,622
,624
,632
,647
,657
,665
,675
,644
,649
,606
,584
,561
,557
,551
,556
,554
,549
,553
,553
,549
,546
,547
,547
,546
,550
,541
,546
,538
,548
,540
,534
,527
,520
,510
,543
,537
,543
,549
,547
,610
,649
,489
,197
,453
,536
,552
,574
,564
,580
,571
,593
,595
,608
,628
,625
,630
,598
,578
,552
,534
,514
,516
,517
,511
,515
,512
,514
,511
,523
,521
,518
,517
,518
,517
,521
,521
,524
,517
,528
,523
,519
,517
,506
,506
,530
,537
,537
,544
,539
,610
,635
,472
,186
,449
,553
,560
,570
,577
,585
,570
,598
,585
,618
,634
,633
,637
,619
,583
,567
,520
,539
,507
,525
,522
,524
,514
,506
,526
,506
,518
,507
,524
,498
,533
,517
,525
,506
,530
,517
,521
,510
,515
,491
,491
,533
,535
,539
,544
,545
,597
,647
,528
,199
,426
,559
,586
,587
,602
,607
,608
,622
,630
,642
,657
,680
,668
,661
,635
,602
,584
,564
,557
,565
,561
,564
,549
,562
,571
,564
,561
,556
,566
,562
,562
,558
,562
,559
,567
,561
,566
,559
,558
,550
,535
,544
,560
,572
,574
,565
,581
,645
,683
,490
,200
,499
,577
,596
,594
,593
,596
,602
,620
,612
,632
,637
,640
,643
,602
,587
,549
,514
,513
,501
,498
,501
,496
,506
,499
,485
,491
,495
,480
,496
,492
,492
,493
,493
,489
,499
,500
,494
,486
,477
,477
,488
,496
,497
,490
,494
,538
,591
,547
,185
,312
,482
,502
,513
,513
,521
,524
,527
,542
,550
,570
,578
,576
,566
,540
,512
,492
,476
,477
,478
,484
,475
,483
,480
,482
,484
,486
,487
,486
,490
,490
,490
,491
,496
,492
,494
,488
,487
,474
,474
,496
,506
,506
,506
,511
,549
,612
,578
,199
,322
,490
,526
,530
,537
,544
,547
,561
,564
,579
,594
,609
,600
,590
,565
,536
,511
,501
,491
,490
,496
,496
,497
,497
,497
,492
,493
,497
,493
,495
,496
,498
,500
,503
,502
,506
,496
,495
,486
,497
,519
,517
